06015	1	5	459	643	804	848	1036	1115	946	1194	1112
06015	1	6	388	554	784	1089	1487	1673	1338	1285	1360
06015	1	7	397	550	766	934	1295	1663	1337	1291	1355
06015	1	8	390	374	512	706	1030	1484	1540	1338	1277
06015	1	9	447	442	471	565	881	1190	1325	1350	1184
06015	1	10	453	431	415	420	611	959	1139	1199	1243
06015	1	11	444	452	467	403	507	714	927	1168	1169
06015	1	12	408	462	527	436	459	525	612	885	1007
06015	1	13	345	382	459	447	474	468	494	665	908
06015	1	14	322	332	448	439	517	489	450	482	616
06015	1	15	182	233	285	315	405	460	433	408	413
06015	1	16	128	141	196	215	288	326	365	369	333
06015	1	17	50	77	75	96	137	177	205	250	231
06015	1	18	30	38	64	59	68	96	128	143	172
06015	2	1	610	620	757	729	870	943	765	759	847
06015	2	2	739	663	651	689	1008	1071	924	777	743
06015	2	3	889	798	695	648	863	1020	1018	945	847
06015	2	4	655	757	703	569	637	767	957	905	873
06015	2	5	460	609	730	581	555	534	601	696	685
06015	2	6	446	544	758	734	797	692	562	613	732
06015	2	7	438	509	678	726	933	918	693	633	656
06015	2	8	435	455	537	632	838	983	932	724	650
06015	2	9	409	417	450	492	731	920	1033	937	716
06015	2	10	447	441	428	413	585	813	907	1063	945
06015	2	11	424	418	468	416	535	680	801	998	1074
06015	2	12	393	458	528	448	487	553	655	875	977
06015	2	13	335	447	523	505	528	538	573	681	846
06015	2	14	265	310	431	419	519	533	522	546	634
06015	2	15	177	240	297	352	459	500	440	518	499
06015	2	16	119	177	220	250	333	360	395	381	402
06015	2	17	64	81	139	144	182	236	286	306	292
06015	2	18	53	79	71	95	136	191	252	248	287
06017	1	1	1519	1730	2919	3696	4972	5612	4694	4979	4862
06017	1	2	2095	2239	3046	3677	5374	5868	5896	5764	5670
06017	1	3	2366	2848	3523	3597	4773	5914	6620	6872	6406
06017	1	4	1964	2651	3447	3321	4016	4659	5907	6735	6517
06017	1	5	1371	2253	3314	3078	3145	3032	3677	4577	4915
06017	1	6	1347	2628	4375	4226	4132	3827	3564	3906	4562
06017	1	7	1327	2258	4396	4839	5808	5477	4301	4430	4337
06017	1	8	1322	1798	3141	4577	6292	6601	6072	5637	4918
06017	1	9	1415	1683	2471	3720	5993	6630	7301	7390	5965
06017	1	10	1408	1629	2196	2679	4067	5865	7300	8008	7481
06017	1	11	1380	1682	2118	2184	2913	4266	6370	7613	8311
06017	1	12	1252	1585	2306	2322	2709	3222	4346	6581	7533
06017	1	13	1146	1537	2208	2526	2836	2911	3357	4603	6593
06017	1	14	871	1218	1856	2164	2739	2931	2924	3364	4546
06017	1	15	669	786	1087	1475	2026	2505	2477	2748	3163
06017	1	16	344	448	615	862	1248	1597	1874	2054	2290
