FIPS,P00_TF_T,P00_TM_T,NMR_TF0,NMR_TF5,NMR_TF10,NMR_TF15,NMR_TF20,NMR_TF25,NMR_TF30,NMR_TF35,NMR_TF40,NMR_TF45,NMR_TF50,NMR_TF55,NMR_TF60,NMR_TF65,NMR_TF70,NMR_TF75,NMR_TF80,NMR_TF85,NMR_TM0,NMR_TM5,NMR_TM10,NMR_TM15,NMR_TM20,NMR_TM25,NMR_TM30,NMR_TM35,NMR_TM40,NMR_TM45,NMR_TM50,NMR_TM55,NMR_TM60,NMR_TM65,NMR_TM70,NMR_TM75,NMR_TM80,NMR_TM85
51670,11931,10693,0.09,-0.11,-0.21,-0.17,0.02,0.11,-0.18,-0.2,-0.13,-0.11,-0.09,0,-0.06,-0.01,0.07,0.05,0.05,0.05,0,-0.05,-0.19,-0.14,-0.14,0,-0.06,-0.23,-0.17,-0.18,-0.16,-0.05,-0.11,-0.03,-0.04,0.17,-0.01,-0.04
51678,3032,3767,-0.23,-0.5,0.04,2.62,4.26,-0.54,-0.75,-0.16,-0.06,0.03,0.1,-0.01,0.23,0.2,-0.06,0.29,0.34,0.18,-0.16,-0.48,-0.04,6.64,8.02,-0.84,-0.91,-0.25,-0.22,0.21,-0.11,0.05,0.22,0.21,0.08,-0.05,0.18,2.66
51680,35193,30299,-0.01,-0.1,-0.14,0.49,0.77,-0.34,-0.46,-0.13,-0.13,-0.02,-0.06,-0.02,0,-0.01,0.03,0.07,0.1,0.1,0.02,-0.14,-0.14,0.17,0.6,-0.24,-0.36,-0.12,-0.08,-0.04,-0.02,-0.03,-0.07,0.05,0,0.1,0.11,0.23
51683,17222,18125,-0.08,-0.01,-0.04,-0.04,0.26,0.61,0.26,-0.03,0.01,0.03,-0.02,-0.07,-0.04,0.07,0.01,0.48,0.66,1.2,-0.05,0.08,-0.06,0.05,0.39,0.63,0.31,-0.09,0,-0.11,-0.03,-0.13,-0.16,-0.09,-0.13,0.19,0.31,2.45
51690,8437,7150,-0.03,0.09,-0.04,-0.1,-0.29,-0.1,-0.03,0.03,-0.05,-0.09,0.01,-0.07,0,-0.07,0.04,0.11,0.05,0.67,0,-0.03,-0.13,-0.11,-0.2,-0.05,-0.02,0,0,0.01,-0.09,0.02,0.07,0.05,0.13,0.1,0.34,2.02
51700,93416,89715,-0.07,-0.2,-0.22,-0.11,0.3,0.3,-0.08,-0.19,-0.15,-0.09,-0.06,-0.03,-0.02,0,-0.01,0.01,0.03,0.14,-0.09,-0.21,-0.24,-0.07,0.33,0.28,-0.13,-0.25,-0.2,-0.14,-0.13,-0.07,-0.05,-0.03,-0.07,0.03,0,0.09
51710,115191,123417,-0.12,-0.34,-0.36,-0.03,0.7,0.01,-0.43,-0.34,-0.24,-0.12,-0.06,-0.07,-0.09,-0.03,-0.07,-0.08,-0.14,-0.27,-0.11,-0.33,-0.37,0.05,1.81,-0.05,-0.69,-0.45,-0.35,-0.27,-0.15,-0.06,-0.07,-0.07,-0.08,-0.07,-0.12,-0.22
51720,2138,1770,-0.08,-0.17,-0.16,-0.21,0.02,-0.24,-0.1,-0.23,-0.08,-0.06,0.03,0.06,0.02,-0.02,-0.06,-0.06,-0.01,0.17,0.04,-0.17,-0.15,-0.28,-0.19,-0.34,-0.08,0.01,-0.16,-0.12,0.03,0.07,0.21,0.16,-0.18,-0.26,-0.2,-0.36
51730,18530,16258,-0.15,-0.27,-0.18,-0.19,-0.01,-0.09,-0.28,-0.29,-0.18,-0.1,-0.02,-0.02,-0.02,-0.03,-0.11,-0.07,-0.15,-0.01,-0.13,-0.2,-0.23,-0.18,-0.12,-0.07,-0.29,-0.3,-0.24,-0.18,-0.13,-0.02,0,-0.01,-0.05,-0.06,-0.17,-0.15
51735,5702,5770,-0.18,0.27,0.48,-0.04,-0.58,-0.54,0.13,0.44,0.39,-0.01,-0.2,-0.13,-0.04,0.05,0.06,0.41,0.36,1.9,-0.01,0.32,0.47,0.07,-0.46,-0.48,-0.16,0.33,0.27,0.13,-0.14,-0.13,-0.11,-0.09,-0.08,0.42,1.07,
51740,52218,50144,-0.06,-0.21,-0.25,-0.17,-0.05,-0.01,-0.17,-0.21,-0.15,-0.07,-0.04,-0.03,-0.01,-0.04,-0.08,-0.04,-0.1,-0.18,-0.08,-0.23,-0.26,-0.11,0.23,0.06,-0.15,-0.19,-0.18,-0.08,-0.06,-0.05,-0.04,-0.05,-0.04,-0.05,-0.11,-0.04
51750,8577,7283,-0.05,-0.21,0.11,5.68,8.17,-0.78,-0.87,-0.21,-0.01,0,-0.05,-0.03,0,-0.13,0.03,-0.03,-0.11,-0.07,-0.09,-0.32,-0.06,2.38,6.09,-0.53,-0.83,-0.22,-0.02,-0.05,-0.06,-0.09,0.01,-0.03,-0.02,0.05,-0.1,-0.09
51760,106388,95692,-0.09,-0.2,-0.25,0.14,0.87,0.29,-0.26,-0.27,-0.23,-0.13,-0.06,-0.06,-0.09,-0.08,-0.1,-0.07,-0.14,-0.35,-0.11,-0.22,-0.25,0.01,0.69,0.41,-0.14,-0.25,-0.18,-0.13,-0.08,-0.06,-0.05,-0.08,-0.1,-0.07,-0.14,-0.34
51770,50274,45295,-0.11,-0.22,-0.21,-0.17,0.17,0.33,-0.07,-0.2,-0.11,-0.07,-0.01,0.02,-0.01,0.02,-0.03,-0.02,0,-0.14,-0.1,-0.23,-0.22,-0.2,0.02,0.29,0.1,-0.14,-0.14,-0.05,-0.03,0.01,-0.01,0.03,0.05,0.11,0.09,0.19
51775,12934,11709,0.02,0.1,0.19,0.57,0.44,-0.25,-0.23,0.06,0.1,0.01,-0.02,0.02,0.04,0.06,0.02,0.05,0.08,0.18,-0.03,0.06,0.2,0.34,0.32,-0.21,-0.16,0,0.06,0.01,0,0,-0.06,0.06,0.02,-0.08,-0.13,-0.12
51790,12518,11372,0.06,-0.03,-0.09,0.34,0.45,-0.28,-0.28,-0.13,-0.12,-0.05,-0.01,-0.02,0.02,-0.05,0,0.08,0.03,-0.03,0.01,-0.09,-0.11,-0.09,0.06,0.14,0.12,-0.1,-0.07,-0.09,-0.06,-0.1,-0.07,-0.01,-0.02,-0.05,0.05,0.12
51800,33320,31245,0.12,0.28,0.21,0.01,-0.21,0.12,0.47,0.35,0.2,0.18,0.1,0.14,0.07,0.03,-0.05,0.01,0.01,0.13,0.12,0.3,0.18,-0.02,-0.26,-0.01,0.57,0.42,0.28,0.17,0.17,0.08,0.1,0.07,-0.04,-0.01,-0.07,-0.07
51810,214100,213453,0.02,-0.06,-0.1,-0.13,0.01,0.27,0.05,-0.09,-0.11,-0.11,-0.11,-0.08,-0.02,0.02,0.05,0.12,0.29,1.38,0.01,-0.07,-0.11,-0.08,0.19,0.26,-0.17,-0.18,-0.19,-0.19,-0.18,-0.13,-0.08,-0.02,-0.01,0.05,0.16,1.04
51820,10351,9254,0.03,0,0.02,-0.11,0.09,0.18,0.11,-0.04,0,0.02,0.07,0.06,0.03,0.06,0.06,0.05,0.06,0,0.01,0.06,-0.07,-0.1,0.01,-0.17,0.14,-0.05,0,-0.04,0.05,0.02,0.02,0.12,0.06,0.12,0.07,-0.23
51830,6470,5363,-0.34,-0.55,-0.11,7.01,13.56,-0.76,-0.87,-0.41,-0.05,0.01,0.43,0.36,0.67,0.65,0.32,0.08,0.13,0.69,-0.49,-0.59,-0.07,5.04,9.96,-0.62,-0.85,-0.49,-0.26,-0.05,0.16,0.24,0.66,0.87,0.68,0.36,0.57,
51840,12131,11612,-0.01,-0.1,-0.16,0.43,0.85,0.19,-0.19,-0.17,0.01,0.02,0,0.05,-0.01,0.08,0.1,0.03,-0.04,-0.13,-0.05,-0.17,-0.16,0.26,0.69,0.44,-0.09,-0.16,-0.08,-0.01,0.01,-0.06,-0.02,0.08,0.09,0.01,0.04,0.04
51901,9694,9504,0.01,0.04,-0.12,-0.19,-0.3,-0.19,0.03,-0.01,-0.06,0,-0.02,-0.01,0,0,-0.11,0,-0.12,-0.24,0.04,0.09,0.04,-0.05,-0.36,-0.23,-0.03,0.02,-0.05,0.02,-0.03,0.06,-0.02,0.02,0,-0.06,-0.05,-0.14
51902,33361,33343,0.18,0.35,0.36,0.05,-0.2,0.13,0.53,0.39,0.33,0.27,0.27,0.31,0.23,0.17,0.1,0.02,0.06,0.03,0.14,0.36,0.29,0.14,-0.19,0.11,0.58,0.43,0.33,0.29,0.3,0.26,0.33,0.29,0.14,0.14,0.06,0.26
51903,18332,17788,0.05,0.16,0.08,0,-0.04,0.06,0.18,0.13,0.06,0.1,0.11,0.13,0.15,0.08,0.08,0,0.02,-0.03,0.12,0.2,0.12,0.04,-0.11,-0.02,0.14,0.12,0.12,0.18,0.13,0.16,0.14,0.16,0.09,0.09,0.02,0.06
51904,496782,496336,0.06,0.13,0.09,0,-0.02,0.33,0.33,0.15,0.12,0.05,-0.06,-0.14,-0.19,-0.19,-0.12,-0.04,0.03,0.48,0.06,0.12,0.1,0.04,0.01,0.32,0.3,0.08,0.09,0.04,-0.04,-0.13,-0.22,-0.26,-0.24,-0.1,-0.1,0.25
51905,12850,13214,-0.02,0.02,0.03,-0.05,-0.39,-0.13,0.03,-0.01,0.07,0.04,0.1,0.03,0.06,-0.02,-0.05,0.08,0.11,0.27,0,0.04,0.03,-0.05,0.12,-0.23,-0.27,-0.11,-0.06,0.03,0.1,0.12,0.19,0.01,0.02,0.14,-0.07,0.49
51906,146005,148028,0.14,0.17,0.1,0,0.03,0.39,0.53,0.23,0.15,0.04,-0.05,-0.07,-0.1,-0.02,0.08,0.38,1.02,3.43,0.14,0.18,0.1,0.03,0.08,0.35,0.31,0.16,0.08,0,-0.07,-0.12,-0.16,-0.18,-0.11,0.1,0.56,6.37
53001,8122,8561,0.06,0.08,0.04,0.01,-0.2,0.07,0.53,0.04,0.1,-0.01,0.04,0,-0.04,-0.1,-0.11,-0.11,-0.08,0.19,0.08,0.12,0.14,0.12,-0.16,0.08,0.45,0.24,0,0.07,-0.03,0.01,-0.01,-0.02,-0.1,-0.04,-0.08,0.08
53003,10693,9841,0.09,0.12,0.03,0.08,-0.16,-0.03,0.32,0.23,0.05,0.13,0.1,0.35,0.32,0.19,0.19,0.09,0.23,0.62,0.14,0.11,0.02,-0.04,-0.2,-0.07,0.34,0.26,0.14,0.14,0.13,0.29,0.38,0.28,0.17,0.17,0.13,0.25
53005,71514,71298,0.14,0.25,0.26,0.1,-0.11,0.07,0.38,0.22,0.17,0.14,0.12,0.06,0.02,-0.02,-0.01,0.09,0.18,0.09,0.07,0.21,0.24,0.12,-0.13,0.06,0.44,0.27,0.19,0.17,0.17,0.08,-0.01,-0.03,-0.06,0,0.02,0.11
53007,33646,33683,0.03,0.07,0.26,0.12,-0.03,0.23,0.44,0.34,0.23,0.19,0.16,0.19,0.14,0.16,0.06,0.12,0.05,0.04,0,0.11,0.27,0.23,-0.03,0.15,0.41,0.34,0.21,0.21,0.12,0.17,0.21,0.23,0.14,0.15,-0.01,0.23
53009,32269,32195,0.07,0.14,0.14,-0.03,-0.36,-0.16,0.19,0.23,0.18,0.18,0.27,0.42,0.53,0.41,0.29,0.06,-0.01,0.13,0.08,0.1,0.09,0.1,-0.17,-0.07,0.08,0.14,0.08,0.14,0.14,0.34,0.53,0.71,0.41,0.15,0.03,-0.14
53011,171784,171017,0.13,0.41,0.43,0.21,0.08,0.41,0.74,0.51,0.34,0.25,0.16,0.14,0.14,0.14,0.15,0.19,0.15,0.41,0.13,0.38,0.42,0.23,0.02,0.34,0.8,0.59,0.41,0.3,0.2,0.15,0.1,0.07,0.15,0.17,0.14,0.32
53013,2063,1979,0.12,0.16,0.12,-0.01,-0.36,-0.34,0.01,0.3,0.12,-0.06,0.17,0.05,-0.02,0.24,-0.13,-0.1,-0.08,0.2,-0.05,0.09,0.31,-0.03,-0.48,-0.49,0.23,0.01,-0.03,0.1,0.03,0.2,0.09,0.18,0.02,-0.01,0.16,-0.36
53015,46678,46290,0.06,0.17,0.1,0,-0.17,-0.03,0.23,0.11,0.1,0.06,0.05,0.06,0.08,0.05,0.04,0.03,0.08,0.09,0.06,0.17,0.14,0.02,-0.18,-0.07,0.24,0.18,0.14,0.08,0.08,0.05,0.05,0.04,0.01,0.07,0.02,0.1
53017,16551,16419,0.21,0.27,0.23,0.09,-0.16,0.09,0.47,0.34,0.23,0.12,0.01,0.12,0.08,0.12,0.13,0.08,-0.03,0.25,0.13,0.29,0.3,0.11,-0.19,-0.09,0.22,0.32,0.19,0.1,0.06,0.03,0.04,0.11,0.09,0.12,-0.05,-0.03
53019,3512,3816,0,0.21,0.06,0.01,-0.46,-0.34,0.22,0.22,0.1,0.26,0.21,0.35,0.39,0.51,-0.07,0.11,0.06,-0.18,0.1,0.33,0.1,0.39,-0.42,-0.57,0.12,0.37,0.17,0.24,0.13,0.33,0.59,0.7,0.07,-0.03,-0.06,-0.12
53021,23897,26349,-0.02,0.02,0.16,0.03,-0.03,0.2,0.36,0.22,0.07,0.06,0.08,0.08,0.07,0.05,-0.05,-0.09,-0.05,-0.24,0.01,0.03,0.19,0.16,0.16,0.24,0.38,0.23,0.12,0.07,0.08,0.12,0.09,0.03,-0.08,-0.06,-0.11,-0.25
53023,1206,1191,0.11,0.89,0.6,0,-0.64,-0.39,1.04,0.46,0.27,0.39,-0.03,0.07,-0.02,0.03,-0.05,-0.03,-0.05,-0.06,0.12,0.37,0.5,0.14,-0.55,-0.35,0.54,0.4,0.42,0.26,-0.04,0.28,0.29,0.15,-0.02,-0.06,-0.15,0.26
53025,36905,38978,0,0.2,0.33,0.19,-0.03,0.22,0.56,0.34,0.22,0.16,0.13,0.16,0.22,0.17,0.07,0,-0.01,0.05,0.05,0.21,0.31,0.26,0.13,0.18,0.56,0.39,0.26,0.21,0.17,0.19,0.19,0.19,0.08,0.08,-0.06,-0.06
53027,33904,33827,0.04,0.02,0.05,-0.03,-0.29,-0.12,0.12,0.1,0.06,0.04,0.11,0.13,0.13,0.12,0,0.01,-0.09,-0.22,0.02,0.06,0.03,-0.01,-0.29,-0.15,0.18,0.05,0.12,0.06,0.08,0.08,0.1,0.18,0.11,-0.01,-0.14,-0.2
53029,35433,35946,0.02,0,-0.03,-0.06,0,0.29,0.22,0.1,0.12,0.19,0.22,0.48,0.4,0.37,0.09,-0.09,-0.16,0.03,0.1,0.05,0,-0.02,0.23,0.3,-0.27,-0.18,-0.05,-0.03,0.11,0.38,0.48,0.48,0.25,-0.01,-0.22,-0.29
53031,13252,12821,0.06,0.31,0.29,0.02,-0.39,-0.13,0.71,0.71,0.51,0.37,0.48,0.85,0.88,0.48,0.29,-0.02,-0.19,0.18,0.06,0.23,0.39,0.11,-0.4,-0.23,0.58,0.62,0.49,0.38,0.39,0.68,0.82,1.02,0.46,0.06,-0.11,-0.09
53033,864955,868242,0.01,0,-0.02,0.04,0.35,0.59,0.28,0.03,-0.01,-0.01,-0.04,-0.09,-0.11,-0.12,-0.07,-0.02,0.02,0.02,0,0,-0.01,0.06,0.33,0.69,0.39,0.06,0,-0.02,-0.04,-0.09,-0.13,-0.18,-0.15,-0.05,-0.04,0.04
53035,113639,117958,0.03,0.06,0.09,0.02,-0.06,0.07,0.29,0.24,0.21,0.17,0.11,0.1,0.12,0.09,0.09,0.08,0.1,0.18,0.05,0.06,0.11,0.06,0.17,0.09,-0.07,0.13,0.19,0.15,0.1,0.04,0.08,0.08,0.09,0.09,0.06,0.08
53037,16818,16791,0.07,0.22,0.23,0.9,2.3,-0.3,-0.55,0.21,0.29,0.1,0.23,0.17,0.25,0.25,0.01,0.02,-0.02,-0.06,0.04,0.28,0.27,0.84,2.37,-0.13,-0.57,0.06,0.36,0.18,0.13,0.2,0.28,0.34,0.09,-0.06,-0.03,-0.11
53039,9709,9756,0.14,0.23,0.21,-0.06,-0.45,-0.08,0.31,0.24,0.26,0.15,0.14,0.31,0.27,0.24,0.07,0.01,-0.13,-0.1,0.08,0.21,0.17,0.01,-0.44,-0.23,0.33,0.08,0.42,0.11,0.17,0.19,0.26,0.27,0.27,0.02,0.02,0
53041,34633,34373,0.02,0.16,0.18,0.01,-0.25,-0.16,0.22,0.25,0.18,0.14,0.17,0.17,0.28,0.18,0.14,0.13,0.13,0.06,0.02,0.13,0.21,0.14,-0.26,-0.19,0.29,0.2,0.22,0.19,0.16,0.23,0.26,0.32,0.21,0.21,0.12,0.1
53043,5094,5058,0.11,0.41,0.37,0,-0.52,-0.23,1.07,0.43,0.26,0.24,0.25,0.22,0.41,0.07,0.16,0.06,-0.16,0.02,0.13,0.32,0.4,-0.11,-0.61,-0.25,0.86,0.6,0.25,0.14,0.24,0.35,0.4,0.22,-0.01,0.1,0.01,-0.13
53045,24006,25977,0.04,0.27,0.36,0.11,-0.27,0.05,0.6,0.56,0.39,0.3,0.35,0.48,0.57,0.48,0.12,-0.03,-0.07,0.4,0.07,0.33,0.36,0.21,0.09,0.2,0.43,0.41,0.38,0.21,0.29,0.37,0.61,0.62,0.31,0.02,-0.1,-0.08
53047,19947,20002,-0.05,0.11,0.2,-0.01,-0.32,0.02,0.37,0.22,0.31,0.16,0.2,0.13,0.18,0.1,0.11,0,0.03,0.02,-0.03,0.12,0.19,0.06,-0.33,-0.08,0.23,0.2,0.18,0.16,0.15,0.19,0.21,0.16,0.1,0.06,-0.02,-0.05
53049,10567,10491,-0.07,0.02,0.15,-0.04,-0.39,-0.26,0.24,0.19,0.25,0.24,0.27,0.48,0.8,0.34,0.12,-0.02,-0.11,-0.15,0.05,0.08,0.08,0.17,-0.38,-0.36,0.22,0.12,0.16,0.29,0.31,0.49,0.77,0.76,0.39,0.06,0.01,-0.22
53051,5851,5941,0,0.24,0.33,0.14,-0.56,-0.29,0.99,0.79,0.41,0.43,0.42,0.48,0.48,0.45,0.26,0.05,0.07,-0.11,0.08,0.24,0.58,0.12,-0.5,-0.37,0.54,0.73,0.64,0.46,0.58,0.55,0.64,0.64,0.19,0.21,0.21,-0.3
53053,350983,351841,0.07,0.09,0.07,0.06,0.12,0.23,0.17,0.12,0.11,0.08,0.06,0.05,0.03,0.03,0.01,0.04,0.04,0.02,0.08,0.09,0.06,0.07,0.18,0.21,0.03,0.1,0.09,0.06,0.05,0.04,0,0,-0.02,0.03,0.03,0
53055,7227,6942,0.06,0.41,0.56,0.08,-0.25,0.25,1.18,1.08,0.74,0.49,0.54,0.76,0.77,0.4,0.01,0.05,-0.12,0.1,0.08,0.44,0.52,0.12,-0.29,0.14,1.19,0.91,0.65,0.58,0.46,0.78,1,0.83,0.17,-0.19,-0.2,-0.45
53057,52328,51816,0.05,0.2,0.32,0.17,0,0.17,0.53,0.37,0.28,0.22,0.22,0.22,0.2,0.22,0.18,0.1,0.12,0.25,0.06,0.23,0.31,0.25,0.06,0.14,0.46,0.39,0.32,0.22,0.19,0.22,0.21,0.25,0.23,0.11,0.06,0.1
53059,4935,5047,0.46,0.33,0.07,-0.03,-0.41,-0.06,0.63,0.43,0.18,0.38,0.27,0.16,0.1,0.08,-0.03,-0.01,0.09,-0.11,0.3,0.62,0.35,-0.01,-0.48,-0.29,0.73,0.55,0.32,0.22,0.1,0.15,0.11,0.04,0.1,-0.11,0.12,-0.27
53061,300584,304209,0.12,0.21,0.16,0.06,0.05,0.44,0.57,0.28,0.17,0.11,0.07,0.05,0,0.03,0.05,0.13,0.13,0.32,0.11,0.23,0.13,0.06,0.13,0.45,0.67,0.33,0.18,0.1,0.05,0.01,-0.03,-0.05,-0.04,0.05,0.1,0.2
53063,211713,206267,0.04,0.08,0.12,0.15,0.19,0.04,0.01,0.1,0.1,0.08,0.04,0.02,0.01,0.03,0.03,0.07,0.09,0.11,0.04,0.09,0.1,0.12,0.16,0.08,0.07,0.12,0.14,0.11,0.07,0.02,0.01,0.01,0,0.04,0.08,0.16
53065,20180,20172,0.16,0.58,0.43,0.12,-0.5,-0.2,0.81,0.61,0.44,0.24,0.27,0.27,0.34,0.28,0.15,0.16,0.19,0.42,0.12,0.57,0.55,0.1,-0.48,-0.34,0.77,0.69,0.52,0.3,0.29,0.32,0.39,0.45,0.3,0.05,0.03,0.14
53067,104824,101735,0.1,0.23,0.25,0.16,0.12,0.15,0.32,0.33,0.26,0.18,0.12,0.1,0.1,0.11,0.12,0.17,0.21,0.13,0.08,0.21,0.25,0.2,0.05,0.15,0.36,0.35,0.25,0.22,0.14,0.09,0.09,0.11,0.12,0.12,0.13,0.27
53069,1888,1909,0.03,0.21,0.41,-0.09,-0.57,-0.3,0.68,0.6,0.2,0.37,0.18,0.62,0.28,0.42,0.08,-0.06,-0.24,0.13,0.27,0.65,0.11,0.22,-0.4,-0.37,0.14,0.51,0.25,0.2,0.3,0.52,0.43,0.61,0.29,0.01,-0.08,-0.46
53071,26983,28323,0.01,0.11,0.09,0.31,0.28,-0.25,-0.16,0.12,0.11,0.06,0.03,0.04,0.06,0.03,0.08,0.05,0.18,0.22,0.01,0.08,0.17,0.35,0.58,-0.02,-0.14,0.05,0.07,0.03,-0.04,0.01,-0.02,-0.02,0.05,0.08,0.14,0.22
53073,84565,82999,0.12,0.23,0.25,0.48,0.9,0.06,-0.13,0.26,0.21,0.18,0.16,0.17,0.17,0.14,0.13,0.13,0.11,0.17,0.07,0.22,0.24,0.35,0.82,0.21,-0.07,0.21,0.2,0.19,0.12,0.14,0.15,0.21,0.1,0.1,0.08,0.1
53075,20040,20785,-0.02,-0.04,0,1.45,3.98,-0.45,-0.72,-0.23,-0.12,-0.08,-0.07,-0.08,-0.04,-0.13,-0.1,-0.07,-0.11,-0.17,-0.02,0.02,-0.03,1.16,4.52,-0.3,-0.79,-0.38,-0.17,-0.1,-0.05,-0.1,-0.07,-0.07,-0.13,-0.05,-0.05,-0.15
53077,112440,113125,-0.03,-0.02,0.08,0.06,-0.05,0.09,0.19,0.1,0.08,0.01,0.01,-0.02,0,-0.02,-0.06,-0.02,-0.07,-0.15,-0.03,-0.01,0.1,0.12,-0.02,0.03,0.16,0.09,0.07,0.02,0.03,0.03,-0.03,-0.03,-0.07,-0.03,-0.07,-0.15
54001,7848,7662,0.03,0.13,0.07,0.09,-0.14,-0.35,-0.12,0.02,0.01,0.03,-0.01,0.04,0.12,0.02,0.01,-0.03,-0.04,-0.15,0.01,0.08,0.03,0.01,-0.23,-0.26,-0.05,0.05,0.06,0.07,0.06,0.12,0.19,0.15,0.1,0.07,-0.13,-0.18
54003,37847,37970,0.13,0.26,0.22,0.1,0.08,0.33,0.34,0.26,0.19,0.21,0.19,0.23,0.21,0.16,0.08,0.02,-0.02,-0.02,0.15,0.29,0.2,0.18,-0.03,0.32,0.47,0.29,0.23,0.2,0.24,0.23,0.2,0.17,0.14,-0.04,-0.1,-0.08
54005,12961,12502,0.05,0,0.04,-0.09,-0.24,-0.18,-0.01,-0.01,0.01,-0.04,0.03,-0.04,-0.03,-0.04,-0.01,-0.11,-0.07,-0.06,0.05,-0.03,0.03,-0.07,-0.31,-0.25,0.05,0.11,0.04,-0.03,0.07,-0.01,-0.04,0.06,-0.03,-0.03,-0.11,-0.03
54007,7193,7456,0.13,0.14,0.12,0.01,-0.28,-0.1,0.35,0.18,0.11,0.14,0.13,0.22,0.21,0.11,0.03,-0.05,0.06,-0.12,0.06,0.18,0.12,-0.09,-0.05,0.04,0.51,0.36,0.33,0.21,0.21,0.36,0.25,0.29,0.06,0.19,-0.01,-0.26
54009,13137,12192,0.07,0.09,0.08,0.09,-0.16,-0.36,-0.2,0.04,0.02,-0.04,-0.07,0,-0.01,0,-0.04,-0.01,-0.04,-0.09,0.03,0.07,0.03,-0.02,-0.16,-0.38,-0.2,0.07,0.08,0.02,-0.03,-0.05,-0.03,-0.05,-0.01,-0.03,0.02,-0.11
54011,50279,46541,-0.02,-0.05,-0.05,0.26,0.52,-0.17,-0.32,-0.08,-0.02,0.01,0,-0.02,-0.02,-0.03,-0.03,-0.01,-0.04,-0.14,-0.05,-0.09,-0.04,0.12,0.44,-0.07,-0.22,-0.02,-0.01,0.03,0.02,0.01,0.02,0.02,0,-0.01,0.01,-0.15
54013,3774,3800,-0.01,0,-0.03,-0.12,-0.41,-0.38,0.03,0.01,0.11,-0.05,0.06,0.1,0.08,0.04,0.02,-0.01,-0.05,-0.27,-0.01,0.05,-0.04,-0.09,-0.35,-0.37,0.07,0.1,0.11,0.11,0.04,0.21,0.3,0.29,-0.01,0.04,-0.12,-0.16
54015,5162,5101,0.05,0.09,0.09,-0.08,-0.31,-0.2,0.08,0.02,0.08,0,-0.07,0.14,0.14,-0.02,0.06,0.07,-0.13,0.11,0.01,0.1,0.02,-0.11,-0.34,-0.28,0.24,0.13,0.1,0.02,0.11,0.2,0.24,0.19,0.11,-0.02,-0.03,0.56
54017,3649,3751,0.17,0.11,0.16,-0.06,-0.4,-0.28,0.28,0.18,0.11,0.19,0.11,0.07,0.24,0.09,0.05,-0.23,-0.2,-0.25,0.05,0.2,0.16,0.34,-0.25,-0.29,0.19,0.13,0.14,0.17,0.08,0.21,0.21,0.08,0.23,-0.14,-0.27,-0.52
54019,23819,23672,-0.02,-0.02,0.06,-0.06,-0.25,-0.24,0.04,0.11,0.01,-0.01,0.01,0.03,0.12,0.02,-0.01,-0.07,-0.07,-0.18,-0.05,0.02,0.09,0.02,-0.14,-0.27,-0.07,0.24,0.16,0.09,0.09,0.13,0.14,0.14,0.06,-0.04,0,-0.25
54021,3546,3621,-0.03,-0.07,-0.06,0.32,0.46,-0.48,-0.45,-0.09,-0.01,-0.12,0.09,0.05,-0.03,-0.01,-0.09,-0.14,-0.12,-0.39,0.02,0.07,-0.11,0.31,0.55,-0.45,-0.5,-0.09,0,0.02,0.09,0.11,0.05,0.09,-0.04,-0.16,-0.21,-0.3
54023,5690,5615,0.17,0.14,0.08,-0.11,-0.19,-0.07,0.21,0.07,0.01,0.13,0.04,0.19,0.16,0.09,0.07,0.05,-0.04,-0.13,0.09,0.03,0.04,-0.06,-0.2,-0.16,0.29,0.11,0.06,0.09,0.09,0.07,0.28,0.29,0.14,0.09,0.16,-0.11
54025,17802,16655,0.06,0,0,-0.06,-0.27,-0.19,0.08,0.04,0.03,0.07,0.05,0.1,0.1,0.08,0.05,0.02,0.02,0.04,0,0.07,0.05,-0.09,-0.31,-0.28,0.04,0.04,0.01,0.07,0,0.11,0.15,0.21,0.07,0.06,0.04,0.03
54027,10012,10084,0.29,0.23,0.24,0.06,-0.23,-0.01,0.23,0.23,0.27,0.23,0.23,0.27,0.37,0.15,0.07,0.04,0.06,0.05,0.17,0.29,0.3,0.08,-0.26,-0.08,0.29,0.32,0.31,0.29,0.26,0.44,0.38,0.52,0.17,-0.04,-0.14,0.15
54029,16857,15750,0.04,0.12,0.01,-0.15,-0.3,-0.24,0.03,0.05,-0.08,-0.08,-0.05,-0.1,-0.05,-0.07,-0.07,-0.03,-0.12,-0.1,0.1,0.11,0,-0.16,-0.33,-0.26,-0.02,0.05,-0.01,-0.02,-0.05,-0.06,-0.06,-0.06,-0.07,-0.12,-0.01,-0.09
54031,6363,6275,0.25,0.24,0.15,0.02,-0.15,0.09,0.37,0.14,0.19,0.14,0.18,0.25,0.24,0,0.08,-0.05,-0.1,-0.12,0.04,0.26,0.15,0.05,-0.08,-0.06,0.25,0.25,0.21,0.2,0.14,0.34,0.23,0.22,0.04,-0.01,-0.07,0.48
54033,35556,32983,-0.01,0.01,0.03,-0.04,-0.22,-0.13,0.09,0.05,0.04,-0.01,0.03,0.04,-0.02,-0.02,-0.04,-0.01,-0.06,-0.18,0.01,0.02,0.06,-0.07,-0.22,-0.19,0.08,0.1,0.06,0.06,0,0.06,0.04,0.01,-0.03,-0.01,-0.06,-0.18
